path,loc,tier,status,finding_count,reviewed_at
tests/test_obia_main_window.cpp,391,A',pending,0,
tests/test_obia_operators.cpp,785,A',pending,0,
tests/test_obia_segmentation.cpp,544,A',pending,0,
tests/test_obia_task_center.cpp,200,A',pending,0,
tests/test_object_hierarchy.cpp,1008,A',pending,0,
tests/test_onnxruntime_provider.cpp,597,A',pending,0,
tests/test_opencv_operators.cpp,821,A',pending,0,
tests/test_operation_logger.cpp,177,A',pending,0,
tests/test_orthorectification_dialog.cpp,111,A',pending,0,
tests/test_otb_info_upgrades.cpp,168,A',pending,0,
tests/test_otb_new_algorithms_params.cpp,231,A',pending,0,
tests/test_otb_operators.cpp,345,A',pending,0,
tests/test_otb_segmentation_params.cpp,349,A',pending,0,
tests/test_output_committer.cpp,587,A',pending,0,
tests/test_output_verifier.cpp,157,A',pending,0,
tests/test_panel_persistence.cpp,136,A',pending,0,
tests/test_paths.cpp,76,A',pending,0,
tests/test_pca.cpp,277,A',pending,0,
tests/test_perf_benchmarks.cpp,675,A',pending,0,
tests/test_perf_fusion.cpp,227,A',pending,0,
tests/test_pick_canvas_mode.cpp,63,A',pending,0,
tests/test_pipeline_runner.cpp,521,A',pending,0,
tests/test_pixel_ignore_options.cpp,58,A',pending,0,
tests/test_pixel_rasterizer.cpp,36,A',pending,0,
tests/test_pixel_window.cpp,42,A',pending,0,
tests/test_placeholder_grammar.cpp,140,A',pending,0,
tests/test_platform5.cpp,1173,A',pending,0,
tests/test_platform6.cpp,806,A',pending,0,
tests/test_platform6_knowledge.cpp,460,A',pending,0,
tests/test_platform7.cpp,1489,A',pending,0,
tests/test_platform7_library.cpp,941,A',pending,0,
tests/test_platform8.cpp,882,A',pending,0,
tests/test_platform9.cpp,1834,A',pending,0,
tests/test_plugin_capabilities.cpp,359,A',pending,0,
tests/test_plugin_execution_barrier.cpp,111,A',pending,0,
tests/test_plugin_host.cpp,190,A',pending,0,
tests/test_plugin_host_process.cpp,1163,A',pending,0,
tests/test_plugin_manifest.cpp,516,A',pending,0,
tests/test_plugin_ui_placement.cpp,99,A',pending,0,
tests/test_plugin_ui_schema.cpp,315,A',pending,0,
tests/test_plugin_ui_schema_host.cpp,227,A',pending,0,
tests/test_plugins_runtime_host.cpp,345,A',pending,0,
tests/test_portability_contract.cpp,111,A',pending,0,
tests/test_post_classification_dialog.cpp,112,A',pending,0,
tests/test_post_classification_kernel.cpp,97,A',pending,0,
tests/test_post_process.cpp,355,A',pending,0,
tests/test_preferences_dialog.cpp,172,A',pending,0,
tests/test_preflight.cpp,422,A',pending,0,
tests/test_primitives5.cpp,443,A',pending,0,
tests/test_processing.cpp,84,A',pending,0,
tests/test_processing_asset_resolver.cpp,242,A',pending,0,
tests/test_processing_dialog.cpp,85,A',pending,0,
tests/test_processing_dialogs.cpp,124,A',pending,0,
tests/test_processing_history_model.cpp,221,A',pending,0,
tests/test_processing_integration.cpp,141,A',pending,0,
tests/test_product_import_dialog.cpp,278,A',pending,0,
tests/test_progress_dialog.cpp,144,A',pending,0,
tests/test_project_context_reap.cpp,514,A',pending,0,
tests/test_project_context_remote_probe.cpp,212,A',pending,0,
tests/test_project_lifecycle_stress.cpp,180,A',pending,0,
tests/test_provenance_section.cpp,298,A',pending,0,
tests/test_provider_algorithm_adapter.cpp,224,A',pending,0,
tests/test_provider_http.cpp,298,A',pending,0,
tests/test_provider_python.cpp,215,A',pending,0,
tests/test_python_bindings.py,135,A',pending,0,
tests/test_python_engine.cpp,210,A',pending,0,
tests/test_python_plugin_host.cpp,1143,A',pending,0,
tests/test_python_plugin_manager.cpp,874,A',pending,0,
tests/test_python_processing_provider.cpp,119,A',pending,0,
tests/test_python_script_editor.cpp,91,A',pending,0,
tests/test_python_sdk_unit.py,106,A',pending,0,
tests/test_qa_mask.cpp,380,A',pending,0,
tests/test_qgis_display_manager.cpp,1071,A',pending,0,
tests/test_radiometric_calibration.cpp,958,A',pending,0,
tests/test_raster_display_tools.cpp,580,A',pending,0,
tests/test_raster_grid_compat.cpp,229,A',pending,0,
tests/test_raster_layer_combo.cpp,75,A',pending,0,
tests/test_raster_ndvi.cpp,198,A',pending,0,
tests/test_raster_processing_dialog_base.cpp,528,A',pending,0,
tests/test_raster_processing_dialog_base_main.cpp,43,A',pending,0,
tests/test_raster_spatial5.cpp,259,A',pending,0,
tests/test_raster_vector.cpp,733,A',pending,0,
tests/test_remote_map_capabilities_parser.cpp,198,A',pending,0,
tests/test_remote_map_display.cpp,380,A',pending,0,
tests/test_remote_map_services.cpp,347,A',pending,0,
tests/test_remote_map_structure.cpp,196,A',pending,0,
tests/test_remote_map_uri.cpp,85,A',pending,0,
tests/test_remote_source_cache.cpp,188,A',pending,0,
tests/test_rms_scatter.cpp,77,A',pending,0,
tests/test_roi_collection.cpp,56,A',pending,0,
tests/test_roi_io.cpp,97,A',pending,0,
tests/test_roi_spectrum_tool.cpp,169,A',pending,0,
tests/test_roi_statistics_widget.cpp,186,A',pending,0,
tests/test_roi_tool_magicwand.cpp,161,A',pending,0,
tests/test_roi_tool_polygon.cpp,66,A',pending,0,
tests/test_rpc_gcp_refine.cpp,149,A',pending,0,
tests/test_rpc_golden.cpp,137,A',pending,0,
tests/test_rpc_transformer.cpp,95,A',pending,0,
tests/test_rs_band_tools_operators.cpp,229,A',pending,0,
tests/test_rs_empty_state_widget.cpp,142,A',pending,0,
tests/test_rs_golden_e2e.cpp,202,A',pending,0,
tests/test_rs_operator.cpp,391,A',pending,0,
tests/test_rs_operators.cpp,3735,A',pending,0,
tests/test_rs_result_summary.cpp,126,A',pending,0,
tests/test_sample_label_annotation.cpp,454,A',pending,0,
tests/test_sar_foundation5.cpp,271,A',pending,0,
tests/test_sar_geocoding.cpp,985,A',pending,0,
tests/test_sar_kernels.cpp,307,A',pending,0,
tests/test_sar_operators.cpp,947,A',pending,0,
tests/test_sar_orbit.cpp,219,A',pending,0,
tests/test_sar_temporal_stats.cpp,376,A',pending,0,
tests/test_satellite_products.cpp,1052,A',pending,0,
tests/test_scan_pool.cpp,196,A',pending,0,
tests/test_scheduler3.cpp,117,A',pending,0,
tests/test_schema_form_4.cpp,647,A',pending,0,
tests/test_schema_form_builder_v2.cpp,481,A',pending,0,
tests/test_schema_validator.cpp,173,A',pending,0,
tests/test_scientific_contracts.cpp,122,A',pending,0,
tests/test_scientific_defects_9.cpp,550,A',pending,0,
tests/test_segment_features.cpp,286,A',pending,0,
tests/test_selection_context.cpp,411,A',pending,0,
tests/test_semantic_drift_9.cpp,107,A',pending,0,
tests/test_shortcut_conflicts.cpp,320,A',pending,0,
tests/test_sift_matcher.cpp,158,A',pending,0,
tests/test_simple_segmenter.cpp,252,A',pending,0,
tests/test_spatial_contracts.cpp,281,A',pending,0,
tests/test_spatial_filter.cpp,189,A',pending,0,
tests/test_spatial_scientist_benchmark.cpp,345,A',pending,0,
tests/test_spatial_tools.cpp,599,A',pending,0,
tests/test_spatiotemporal_contracts.cpp,528,A',pending,0,
tests/test_speckle_filter.cpp,589,A',pending,0,
tests/test_spectral_anomaly.cpp,348,A',pending,0,
tests/test_spectral_classification.cpp,607,A',pending,0,
tests/test_spectral_curve.cpp,88,A',pending,0,
tests/test_spectral_derivative.cpp,173,A',pending,0,
tests/test_spectral_detection.cpp,224,A',pending,0,
tests/test_spectral_formula_drift.cpp,340,A',pending,0,
tests/test_spectral_index_asset_pipeline.cpp,350,A',pending,0,
tests/test_spectral_index_dialog.cpp,110,A',pending,0,
tests/test_spectral_indices.cpp,304,A',pending,0,
tests/test_spectral_library.cpp,226,A',pending,0,
tests/test_spectral_library_dialog.cpp,138,A',pending,0,
tests/test_spectral_profile_widget.cpp,359,A',pending,0,
tests/test_spectral_resampling.cpp,254,A',pending,0,
tests/test_spectral_roi.cpp,130,A',pending,0,
tests/test_spectral_unmixing.cpp,170,A',pending,0,
tests/test_split_leakage.cpp,1078,A',pending,0,
tests/test_stac_client.cpp,213,A',pending,0,
tests/test_stratified_split.cpp,182,A',pending,0,
tests/test_subsystem_stability.cpp,467,A',pending,0,
tests/test_swipe_map_tool.cpp,117,A',pending,0,
tests/test_task_center.cpp,1639,A',pending,0,
tests/test_task_resource_budget.cpp,262,A',pending,0,
tests/test_temporal_agent_tools.cpp,512,A',pending,0,
tests/test_temporal_algorithms.cpp,1395,A',pending,0,
tests/test_temporal_core.cpp,538,A',pending,0,
tests/test_temporal_fit.cpp,521,A',pending,0,
tests/test_temporal_scene_model.cpp,119,A',pending,0,
tests/test_temporal_workspace.cpp,1192,A',pending,0,
tests/test_tensor_blob.cpp,227,A',pending,0,
tests/test_terrain.cpp,362,A',pending,0,
tests/test_terrain_foundation5.cpp,466,A',pending,0,
tests/test_theme_selector_parity.cpp,189,A',pending,0,
tests/test_tool_call_dispatcher.cpp,1188,A',pending,0,
tests/test_toolbox_coverage.cpp,138,A',pending,0,
tests/test_topographic_correction.cpp,366,A',pending,0,
tests/test_trace_chain_8.cpp,381,A',pending,0,
tests/test_trace_contract.cpp,313,A',pending,0,
tests/test_training_data_extraction.cpp,452,A',pending,0,
tests/test_twincanvas_sync.cpp,93,A',pending,0,
tests/test_ui_scale_benchmark.cpp,166,A',pending,0,
tests/test_ui_task_center_contract.cpp,314,A',pending,0,
tests/test_vector_layer_properties_lazy.cpp,127,A',pending,0,
tests/test_vector_overlay_crs_transform.cpp,220,A',pending,0,
tests/test_vector_properties.cpp,62,A',pending,0,
tests/test_virtual_raster_create.cpp,536,A',pending,0,
tests/test_virtual_raster_preflight.cpp,573,A',pending,0,
tests/test_virtual_raster_recipe.cpp,214,A',pending,0,
tests/test_warp_crs_passthrough.cpp,71,A',pending,0,
tests/test_workbench_enum_provider.cpp,219,A',pending,0,
tests/test_workbench_host.cpp,251,A',pending,0,
tests/test_workbench_shutdown_policy.cpp,243,A',pending,0,
tests/test_workbench_state_model.cpp,220,A',pending,0,
tests/test_worker_daemon_proxy.py,71,A',pending,0,
tests/test_worker_host.cpp,421,A',pending,0,
tests/test_workflow_artifact_gc.cpp,295,A',pending,0,
tests/test_workflow_cache_e2e.cpp,1183,A',pending,0,
tests/test_workflow_cancel.cpp,123,A',pending,0,
tests/test_workflow_engine_v2.cpp,279,A',pending,0,
tests/test_workflow_execution_plane.cpp,408,A',pending,0,
tests/test_workflow_incremental_cache.cpp,218,A',pending,0,
tests/test_workflow_pipeline.cpp,113,A',pending,0,
tests/test_workflow_pipeline_ui.cpp,587,A',pending,0,
tests/test_workflow_recovery.cpp,374,A',pending,0,
tests/test_workflow_resume_provenance.cpp,354,A',pending,0,
tests/test_workflow_run_coordinator.cpp,1084,A',pending,0,
tests/test_workflow_runtime.cpp,671,A',pending,0,
tests/test_workflow_session_controller.cpp,104,A',pending,0,
tests/test_workspace_browser_wiring.cpp,157,A',pending,0,
tests/test_workspace_catalog.cpp,185,A',pending,0,
tests/test_workspace_project_v3.cpp,602,A',pending,0,
tests/test_workspace_services.cpp,633,A',pending,0,
tests/test_workspace_snapshot.cpp,389,A',pending,0,
tests/test_workspace_state.cpp,183,A',pending,0,
tests/test_workspace_stress.cpp,220,A',pending,0,
tests/test_xyz_source_provider.cpp,218,A',pending,0,
tests/vector_test_fixtures.h,102,A',pending,0,
tests/warper_test_helpers.h,303,A',pending,0,
src/core/**,826807,B,excluded (vendored QGIS 4.0.2 baseline (src/QGIS_BASELINE.md); only ANTIGRAVITY-marked local edits reviewed individually under area G),0,
src/gui/**,415984,B,excluded (vendored QGIS 4.0.2 baseline; same Tier B protocol as src/core),0,
src/external/**,0,B,excluded (vendored third-party),0,
external/**,0,-,excluded (vendored third-party (out of scope per GOAL)),0,
otb_ref/**,0,-,"excluded (reference copy, out of scope)",0,
itk_ref/**,0,-,"excluded (reference copy, out of scope)",0,
refs/**,0,-,"excluded (reference copies, out of scope)",0,
images/**,0,-,excluded (non-code assets),0,
docs/**,0,-,excluded (documentation (reviewed only where contract drift requires)),0,
data/samples/**,0,-,"excluded (sample data, non-code)",0,
cmake/**,0,-,excluded (vendored cmake modules per QGIS_BASELINE.md),0,
cmake_templates/**,0,-,excluded (vendored per QGIS_BASELINE.md),0,
build*/**,0,-,excluded (build output),0,
vendor/**,0,-,excluded (vendored third-party),0,
models/**,0,-,"excluded (model weights/assets, non-code)",0,
